# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250301
# Fecha de finalización: 20250331
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Resultados para ""M-BE5050 """,0,1,0,1,1,0,1,1,53,6
"Resultados para ""MANGUERA """,0,1,0,1,1,0,1,1,16,4
"Resultados para ""MANGUITO C/CLIP """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""MANOM """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""MANOMETRO """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""MANTA """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""MARCO PARA TAPA REJILLA DE SKIMMER (TAPA CUADRADA) """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""MOTOR """,0,1,0,1,1,0,1,1,20,5
"Resultados para ""MULTI """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""MULTIVALVULA """,0,1,0,1,1,0,1,1,160,3
"Resultados para ""Mango """,0,2,0,2,1,0,2,1,31.5,6
"Resultados para ""Mango tele """,0,1,0,1,1,0,1,1,25,3
"Resultados para ""Mango telescópico """,0,2,0,2,2,0,2,1,25.5,7
"Resultados para ""Manguera """,0,19,0,12,4,0,12,1.5833333333333333,26,72
"Resultados para ""Manguera Plana de PVC """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""Manguera x metro """,0,1,0,1,1,0,1,1,11,5
"Resultados para ""Manguera x metro 30 """,0,1,0,1,1,0,1,1,12,4
"Resultados para ""Mangueras """,0,1,0,1,0,0,1,1,33,3
"Resultados para ""Manguito """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Manija selectora 6 vía """,0,1,0,1,0,1,1,1,9,5
"Resultados para ""Manta """,0,2,0,1,0,0,1,2,13,10
"Resultados para ""Manta termina """,0,1,0,1,0,0,1,1,32,4
"Resultados para ""Manual """,0,1,0,1,0,0,1,1,10,4
"Resultados para ""Maquina de Compresión """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Material filtrate para filtro """,0,1,0,1,0,0,1,1,51,3
"Resultados para ""Medida dela rosca del eje rotor """,0,3,0,1,1,0,1,3,15,9
"Resultados para ""Medidor """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Mjltuvia """,0,2,0,1,1,0,1,2,17,8
"Resultados para ""Monográfica """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""Motor """,0,2,0,2,0,0,2,1,32.5,8
"Resultados para ""Motor bap """,0,1,0,1,0,0,1,1,7,4
"Resultados para ""Motor de 3 hp trifasico """,0,1,0,1,1,0,1,1,19,5
"Resultados para ""Motor eléctrico """,0,2,0,1,0,0,1,2,125,6
"Resultados para ""Motor sopladora AP700 """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Motore piscina """,0,4,0,1,0,0,1,4,14,19
"Resultados para ""Mr16 """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""Multicalculo """,0,2,0,1,0,0,1,2,15,6
"Resultados para ""Multivalvula """,0,8,0,6,1,0,6,1.3333333333333333,18,28
"Resultados para ""Multivalvula 1 1/2 """,0,1,0,1,0,0,1,1,16,3
"Resultados para ""Multivalvula 6bvias """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""Multivalvula de 3 vías """,0,1,0,1,0,0,1,1,18,3
"Resultados para ""Multivalvuoa 6 vias """,0,1,0,1,0,0,1,1,21,3
"Resultados para ""Multiválvula 6 vías """,0,2,0,2,1,0,2,1,30.5,8
"Resultados para ""Multiválvula selectora 3 """,0,1,0,1,0,0,1,1,12,3
"Resultados para ""Nerea """,0,1,0,1,0,0,1,1,15,4
"Resultados para ""Nereida """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""Nivel """,0,1,0,1,0,0,1,1,19,4
"Resultados para ""N°224986 """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""O """,0,1,0,1,0,0,1,1,4,4
"Resultados para ""O ring """,0,1,0,1,0,0,1,1,5,6
"Resultados para ""O,ring """,0,1,0,1,0,0,1,1,14,5
"Resultados para ""OPTICAS """,0,1,0,1,1,0,1,1,444,4
"Resultados para ""ORIENTE """,0,1,0,1,1,0,1,1,1,6
"Resultados para ""ORING SKIMMER """,0,1,0,1,1,0,1,1,10,4
"Resultados para ""ORING TAPON SKIMMER """,0,1,0,1,1,0,1,1,28,7
"Resultados para ""O\'RING RETEN P/ ROTOR MV 3 Y 6 VIAS """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""Oring tapa clorador """,0,1,0,1,0,0,1,1,11,4
"Resultados para ""PALMA """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""PASAM """,0,1,0,1,1,0,1,1,13,6
"Resultados para ""PASAMA """,0,2,0,1,1,0,1,2,21,11
"Resultados para ""PASAMANOS """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""PASAMURO """,0,2,0,1,1,0,1,2,50,10
"Resultados para ""PASAMUROS """,0,1,0,1,0,0,0,0,0,2
"Resultados para ""PASTILLA """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""PASTILLAS TRIPLE ACCION """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""PC 15 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""PICO ESFERICO """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""POLIF """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""POLIFOSF """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""POOL """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""POOL INVERTER """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""POWERL """,0,1,0,1,1,0,1,1,62,12
"Resultados para ""POWERLED """,0,1,0,1,1,0,1,1,25,3
"Resultados para ""PRECIOS """,0,1,0,1,1,0,1,1,48,4
"Resultados para ""PRENSACABLE """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""PROGRAMADOR """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""PULSADOR """,0,1,0,1,0,0,1,1,22,4
"Resultados para ""Pasa manos """,0,2,0,2,0,0,2,1,29,9
"Resultados para ""Pasamanos """,0.25,4,0,3,1,0,3,1.3333333333333333,10.333333333333334,14
"Resultados para ""Pasamiro """,0,2,0,1,1,0,1,2,6,7
"Resultados para ""Pasamuro """,0,3,0,2,2,0,2,1.5,51.5,11
"Resultados para ""Pelda """,0,2,0,1,0,0,1,2,4,6
"Resultados para ""Perilla """,0,1,0,1,0,0,1,1,42,3
"Resultados para ""Pertiga """,0,1,0,1,0,0,1,1,10,3
"Resultados para ""Ph """,0,1,0,1,0,0,1,1,14,3
"Resultados para ""Picos difusores """,0,1,0,1,0,0,1,1,14,4
"Resultados para ""Piedra """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""Piedras """,0,1,0,1,0,0,1,1,46,5
"Resultados para ""Pileta """,0,1,0,1,0,0,1,1,28,3
"Resultados para ""Piscinex """,0,8,0,1,0,0,1,8,105,29
"Resultados para ""Pisinex """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Piñeta """,0,1,0,1,0,0,1,1,12,6
"Resultados para ""Planta de soldar """,0,1,0,1,0,0,1,1,5,4
"Resultados para ""Plato """,0,2,0,1,1,0,1,2,8,6
"Resultados para ""Playo """,0,2,0,1,1,0,1,2,2,6
"Resultados para ""Pool """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Pool iverter 25 """,0,2,0,1,1,0,1,2,3,5
"Resultados para ""Power led """,0,2,0,1,0,0,1,2,12,10
"Resultados para ""Power led luz """,0,2,0,1,1,0,1,2,67,10
"Resultados para ""Power led luz rgb """,0,1,0,1,0,0,1,1,11,5
"Resultados para ""Powerled luz """,0,4,0,1,1,0,1,4,649,20
"Resultados para ""Powerled luz rgb """,0,1,0,1,0,0,1,1,5,5
"Resultados para ""Programador para colectores solares """,0,1,0,1,0,0,1,1,11,4
"Resultados para ""Protector termico """,0,1,0,1,0,0,1,1,20,3
"Resultados para ""Quit piscina """,0,1,0,1,0,0,1,1,26,3
"Resultados para ""RACOR """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""RELOG """,0,1,0,1,1,0,1,1,70,4
"Resultados para ""RETORNO """,0,4,0,4,3,0,4,1,33.75,22
"Resultados para ""RETORNO HORMIGON """,0,2,0,2,2,0,2,1,16.5,7
"Resultados para ""REVEST """,0,1,0,1,1,0,1,1,14,5
"Resultados para ""REVESTIMIENTO """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""RGB """,0,1,0,1,0,0,1,1,69,4
"Resultados para ""ROMANA """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""ROTOR """,0,1,0,1,1,0,1,1,509,6
"Resultados para ""Receptáculo """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""Regaton para escaleras """,0,1,0,1,1,0,1,1,12,4
"Resultados para ""Regatones para escaleras de alumino """,0,2,0,1,1,0,1,2,10,5
"Resultados para ""Rejilla """,0,3,0,1,1,0,1,3,26,9
"Resultados para ""Repuesto cepillo limpiafondo """,0,5,0,1,0,0,1,5,40,17
"Resultados para ""Repuestos """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Repuestos bae 125 """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""Rerorno hormifon """,0,1,0,1,0,0,1,1,18,5
"Resultados para ""Retorno """,0,4,0,3,0,0,3,1.3333333333333333,44.333333333333336,13
"Resultados para ""Retorno aro blanco exterior """,0,1,0,1,0,0,1,1,43,5
"Resultados para ""Retorno hormifon """,0,1,0,1,0,0,1,1,13,5
"Resultados para ""Retorno hormigon """,0,3,0,1,0,0,1,3,33,9
"Resultados para ""Retorno hormigon 1 1/2 """,0,2,0,1,1,0,1,2,43,13
"Resultados para ""Retorno hormigon para pegar """,0,2,0,1,0,0,1,2,22,8
"Resultados para ""Retorno orientable """,0,4,0,1,1,0,1,4,28,18
"Resultados para ""Retractil """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Rgb """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Rines """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Robot """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Rompía fondo 8 ruedas """,0,3,0,1,0,0,1,3,32,13
"Resultados para ""Rotor """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""Rotor bomba """,0,3,0,1,0,0,1,3,44,12
"Resultados para ""Rotor con eje para bomba vulcano de 3/4 """,0,1,0,1,1,0,1,1,84,4
"Resultados para ""Rueda """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Ruedas """,0,1,0,1,0,0,1,1,29,5
"Resultados para ""Ruleman """,0,1,0,1,0,0,1,1,1,3
"Resultados para ""SACA HOJA """,0.25,7,0,1,1,0,1,7,10,30
"Resultados para ""SACAHOJAS """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""SAL """,0,1,0,1,1,0,1,1,9,5
"Resultados para ""SELLO MECANICO """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""SERIE 2000 """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""SKIMER """,0,2,0,2,2,0,2,1,15,9
"Resultados para ""SKIMMER """,0,3,0,3,3,0,3,1,20.666666666666668,11
"Resultados para ""SKIMMER BOCA ANCHA """,0,2,0,2,0,0,2,1,12.5,7
"Resultados para ""SOPLADORA """,0,2,0,2,2,0,2,1,12,8
"Resultados para ""SUPERLED """,0,1,0,1,1,0,1,1,8,4
"Resultados para ""Saca hoja """,0,1,0,1,0,0,1,1,14,4
"Resultados para ""Saca hojas """,0,4,0,1,1,0,1,4,52,17
"Resultados para ""Sacahojas """,0,4,0,1,1,0,1,4,130,20
"Resultados para ""Sacahojas con bolsa """,0,2,0,1,0,0,1,2,124,12
"Resultados para ""Sal """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Salero ablandador de agua """,0,1,0,1,0,0,1,1,35,3
"Resultados para ""Seca hojas """,0,3,0,1,0,0,1,3,25,12
"Resultados para ""Seca hojas con bolsa """,0,1,0,1,0,0,1,1,17,6
"Resultados para ""Service """,0,1,0,1,0,0,1,1,19,4
"Resultados para ""Servicio tecnico """,0,4,0,1,0,0,1,4,33,13
"Resultados para ""Servis """,0,1,0,1,0,0,1,1,26,5
"Resultados para ""Skim """,0,3,0,2,0,0,2,1.5,24.5,12
"Resultados para ""Skimmer """,0,5,0,4,3,0,4,1.25,21.25,15
"Resultados para ""Skimmer boca angosta """,0,2,0,1,0,0,1,2,4,5
"Resultados para ""Skimmers """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""Skimner """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Smart """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Solar """,0,2,0,2,1,0,2,1,32.5,8
"Resultados para ""Soporte foco """,0,2,0,1,0,0,1,2,25,8
"Resultados para ""Sucursales """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Sumidero """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""Super led """,0,2,0,1,0,0,1,2,14,6
"Resultados para ""Super led 12w """,0,1,0,1,0,0,1,1,24,5
"Resultados para ""Super led luz """,0,1,0,1,1,0,1,1,43,7
"Resultados para ""SuperLED luz """,0,1,0,1,1,0,1,1,27,5
"Resultados para ""Superled """,0,1,0,1,1,0,1,1,12,3
"Resultados para ""Superled 12w """,0,2,0,1,0,0,1,2,145,15
"Resultados para ""Superled Luz RGB """,0,1,0,1,0,0,1,1,204,6
"Resultados para ""T """,0,1,0,1,1,0,1,1,18,5
"Resultados para ""TANQUE """,0,1,0,1,0,0,1,1,30,5
"Resultados para ""TAPA """,0,2,0,2,2,0,2,1,31,11
"Resultados para ""TAPA R """,0,1,0,1,1,0,1,1,17,6
"Resultados para ""TAPA REJILLA FO """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""TAPA ROS """,0,1,0,1,1,0,1,1,10,6
"Resultados para ""TAPA SK """,0,2,0,2,2,0,2,1,18.5,15
"Resultados para ""TAPON """,0,2,0,1,1,0,1,2,13,6
"Resultados para ""TEE """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""TELEFONO """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""TERMINAL """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""TERMINAL FLEX """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""TERMINAL FLEXIBLE ROSCADO P/MANGUERA FLOT 1 1/2\"" """,0,1,0,1,1,0,1,1,18,3
"Resultados para ""TERMOMETRO """,0,2,0,2,2,0,2,1,5,7
"Resultados para ""TOMA """,0,2,0,1,1,0,1,2,8,8
"Resultados para ""TOMA DE FONDO """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""TOMA DE FONDO ESTANDAR C/TAPA ANTIREMOLINO P/HORM. """,0,1,0,1,1,0,1,1,18,3
"Resultados para ""TOMA FONDO """,0,2,0,2,2,0,2,1,9,7
"Resultados para ""TORNILLO """,0,3,0,2,2,0,2,1.5,186,18
"Resultados para ""TRAMPA """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""TRAMPO """,0,2,0,1,1,0,1,2,1,5
"Resultados para ""TRAMPOLIN """,0,2,0,2,2,0,2,1,8.5,7
"Resultados para ""TRANSFORMADOR """,0,2,0,1,1,0,1,2,821,11
"Resultados para ""TSKIM """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""TUERCA """,0,3,0,2,2,0,2,1.5,20,13
"Resultados para ""Tapa """,0,6,0,4,1,0,4,1.5,35.5,25
"Resultados para ""Tapa Antivortex """,0,1,0,1,1,0,1,1,105,7
"Resultados para ""Tapa conexión bar 100-2 """,0,1,0,1,1,0,1,1,82,6
"Resultados para ""Tapa de bomba """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Tapa intermedia """,0,5,0,1,0,0,1,5,23,20
"Resultados para ""Tapa rapida """,0,1,0,1,0,0,1,1,16,4
"Resultados para ""Tapa visora """,0,3,0,2,1,0,2,1.5,26,13
"Resultados para ""Tapa visora BAT """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Tapon drenaje """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Termómetro """,0,3,0,1,1,0,1,3,27,8
"Resultados para ""Test kit """,0,2,0,1,0,0,1,2,40,13
"Resultados para ""Tipos de filtro """,0,2,0,1,0,0,1,2,27,6
"Resultados para ""Toma """,0,3,0,1,0,0,1,3,9,12
"Resultados para ""Toma de fondo """,0,3,0,2,1,0,2,1.5,25,11
"Resultados para ""Toma fondo """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Tornillo """,0,1,0,1,0,0,1,1,21,5
"Resultados para ""Tornillo largo """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Trampa """,0,8,0,2,1,0,2,4,19.5,29
"Resultados para ""Trampa pelo """,0,1,0,1,0,0,1,1,6,4
"Resultados para ""Trampolín """,0,1,0,1,0,0,1,1,18,4
"Resultados para ""Transformador 240 a 12 volt """,0,1,0,1,0,0,1,1,30,3
"Resultados para ""Transformandor """,0,2,0,1,1,0,1,2,21,5
"Resultados para ""Transparente """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""Trifasica """,0,3,0,1,1,0,1,3,91,14
"Resultados para ""Trifasico """,0,2,0,1,1,0,1,2,22,9
"Resultados para ""Tuerca purgadora de aire vulvano VC30 """,0,1,0,1,0,0,1,1,18,3
"Resultados para ""UNION """,0,6,0,4,4,0,4,1.5,14.25,29
"Resultados para ""UNION DOBLE """,0,2,0,2,2,0,2,1,6.5,8
"Resultados para ""UNION DOBLE 16 """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""UNION DOBLE FLEXIBLE ROSCADO P/MANG FLOT 1 1/2\"" """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""UNION ROSCAFA """,0,3,0,1,1,0,1,3,16,14
"Resultados para ""Union desagote """,0,2,0,1,1,0,1,2,66,7
"Resultados para ""Union doble """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Union transparente """,0,2,0,1,1,0,1,2,42,8
"Resultados para ""Union vulvano bc200 """,0,1,0,1,0,0,1,1,23,3
"Resultados para ""Unión """,0,1,0,1,1,0,1,1,35,7
"Resultados para ""VALVULA BOLA PN10 PE-EPDM PEGAR D 50 """,0,1,0,1,1,0,1,1,29,3
"Resultados para ""VALVULA DE RETENCION """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""VALVULA RETENCION """,0,1,0,1,1,0,1,1,10,3
"Resultados para ""VARILLA """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""VC -200 """,0,2,0,1,1,0,1,2,8,7
"Resultados para ""VC 20 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""VC 200 """,0,2,0,1,1,0,1,2,8,8
"Resultados para ""VC-20 """,0,2,0,1,1,0,1,2,4,6
"Resultados para ""VC-300 """,0,2,0,1,0,0,1,2,8,5
"Resultados para ""VC200 """,0,3,0,2,2,0,2,1.5,4,7
"Resultados para ""VC250 """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""VC30 """,0,1,0,1,1,0,1,1,61,4
"Resultados para ""VC400 """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""VC50 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""VENE """,0,1,0,1,1,0,1,1,12,7
"Resultados para ""VF-1000 """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""VF-2000 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""VIROLA """,0.3333333333333333,3,0,2,2,0,2,1.5,52,13
"Resultados para ""VULCANO RETORNO """,0,1,0,1,1,0,1,1,21,4
"Resultados para ""Va 50 """,0,1,0,1,0,0,1,1,4,5
"Resultados para ""Va-025 """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""Valvula """,0,4,0,2,0,0,2,2,55.5,17
"Resultados para ""Valvula 6 vias """,0,5,0,2,1,0,2,2.5,32,20
"Resultados para ""Valvula esferica con doble union doble """,0,1,0,1,0,0,1,1,16,3
"Resultados para ""Valvulas """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Vaso f """,0,1,0,1,0,0,1,1,17,3
"Resultados para ""Vc """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""Vc -30 """,0,3,0,1,0,0,1,3,26,13
"Resultados para ""Vc 200 """,0,1,0,1,0,0,1,1,6,6
"Resultados para ""Vc 30 """,0,1,0,1,0,0,1,1,19,5
"Resultados para ""Vc 30 filtro """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Vc 50 """,0,5,0,3,0,0,3,1.6666666666666667,17.333333333333332,18
"Resultados para ""Vc-100 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""Vc-20 """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Vc-200 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""Vc-250 """,0,2,0,2,1,0,2,1,3.5,6
"Resultados para ""Vc-300 """,0,1,0,1,0,0,1,1,13,3
"Resultados para ""Vc10 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""Vc100 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Vc20 """,0,1,0,1,1,0,1,1,9,5
"Resultados para ""Vc30 """,0,5,0,4,2,0,4,1.25,14.25,14
"Resultados para ""Vc50 """,0,2,0,2,0,0,2,1,12.5,7
"Resultados para ""Vendedores """,0,1,0,1,0,0,1,1,1,3
"Resultados para ""Venecitas """,0,2,0,1,1,0,1,2,27,6
"Resultados para ""Virola """,0,1,0,1,0,0,1,1,47,4
"Resultados para ""Vontrolador """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""Vulcano104140 """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""Vx100 """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""Válvula dos vías """,0,2,0,1,1,0,1,2,35,6
"Resultados para ""Wifi """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""Yacuzzi """,0,3,0,1,1,0,1,3,15,11
"Resultados para ""ZUIPI """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""Zkimner """,0,1,0,1,0,0,1,1,5,5
"Resultados para ""Zuippy """,0,1,0,1,1,0,1,1,14,3
"Resultados para ""Zuipy """,0,5,0,4,2,0,4,1.25,11.25,15
"Resultados para ""ablandador """,0,4,0,4,4,0,4,1,2,12
"Resultados para ""abrzadera filtrovc 10 """,0,1,0,1,1,0,1,1,12,5
"Resultados para ""abrzadera vc 10 """,0,1,0,1,1,0,1,1,23,7
"Resultados para ""accesorio escaleras """,0,2,0,1,0,0,1,2,85,9
"Resultados para ""accesorios """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""accion """,0,1,0,1,1,0,1,1,10,3
"Resultados para ""acer aspire """,0,1,0,1,0,0,1,1,7,6
"Resultados para ""acer aspire bateria """,0,1,0,1,0,0,1,1,10,5
"Resultados para ""acople """,0,12,0,9,6,0,9,1.3333333333333333,19.77777777777778,53
"Resultados para ""acople 11/2 pulgadas a 50mm """,0,1,0,1,0,0,1,1,19,6
"Resultados para ""acople con espig """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""acople con espiga """,0,1,0,1,1,0,1,1,190,3
"Resultados para ""acople liso """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""acople rap """,0,1,0,1,1,0,1,1,17,4
"Resultados para ""acople rapido """,0,7,0,1,1,0,1,7,49,23
"Resultados para ""acople rápido """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""adaptador para caño de 50mm """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""air micro """,0,1,0,1,1,0,1,1,80,6
"Resultados para ""alargue de manguera """,0,1,0,1,1,0,1,1,26,6
"Resultados para ""alguicida """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""anclaje """,0,5,0,3,2,0,3,1.6666666666666667,23,18
"Resultados para ""anclaje escalera """,0,1,0,1,1,0,1,1,52,4
"Resultados para ""anclaje para ducha """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""anclake """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""anionica """,0.5,1,0,1,1,0,1,1,0,5
"Resultados para ""anodo """,0,1,0,1,1,0,1,1,14,6
"Resultados para ""arandela """,0,5,0,2,0,0,2,2.5,163,22
"Resultados para ""aro optica """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""aro vista """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""aro vista para baranda """,0,1,0,1,0,0,1,1,29,4
"Resultados para ""asesoramiento """,0,1,0,1,0,0,1,1,47,4
"Resultados para ""aspirador de aceite """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""autocebante """,0,4,0,2,2,0,2,2,12.5,11
"Resultados para ""autodren """,0,1,0,1,1,0,1,1,28,4
"Resultados para ""autodrenante """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""bac """,0.3333333333333333,2,0,2,2,0,2,1,6.5,7
"Resultados para ""bac 150 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""bac 200 """,0,3,0,2,0,0,2,1.5,5,8
"Resultados para ""bac 3 """,0,1,0,1,1,0,1,1,11,4
"Resultados para ""bac trifasica """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""bad 100 """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""bae """,0.07142857142857142,13,0,12,9,0,12,1.0833333333333333,19.916666666666668,62
"Resultados para ""bae 050 """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""bae 100 """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""bae 5 litros """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""bae autoceb """,0,1,0,1,1,0,1,1,195,4
"Resultados para ""bae75 """,0,1,0,1,1,0,1,1,11,6
"Resultados para ""bainas """,0,1,0,1,0,0,1,1,4,6
"Resultados para ""bajo """,0,1,0,1,0,0,1,1,33,3
"Resultados para ""bajo mesada """,0,1,0,1,0,0,1,1,3,6
"Resultados para ""bandeja """,0,1,0,1,0,0,1,1,669,4
"Resultados para ""bap """,0,5,0,4,2,0,4,1.25,9,19
"Resultados para ""bap 075 """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""bap 125 """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""bap 50 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""bar """,0,1,0,1,0,0,1,1,5,5
"Resultados para ""baranda """,0,4,0,2,1,0,2,2,4,13
"Resultados para ""baranda recta """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""barandas """,0,2,0,2,0,0,2,1,31,11
"Resultados para ""barras de cobre """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""barrefondo """,0,6,0,6,2,0,6,1,8.166666666666666,27
"Resultados para ""barrefondo triangular """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""bas """,0,1,0,1,1,0,1,1,25,4
"Resultados para ""bas 050 """,0,2,0,2,1,0,2,1,14.5,7
"Resultados para ""bat """,0,3,0,3,2,0,3,1,9.666666666666666,12
"Resultados para ""bat 050 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""bateria notebook acer """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""bije """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""blower """,0,2,0,2,1,0,2,1,12.5,8
"Resultados para ""bobinado """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""boca de luces """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""bomba """,0,15,0,12,8,0,12,1.25,19.833333333333332,68
"Resultados para ""bomba 050 bar """,0,3,0,1,1,0,1,3,50,15
"Resultados para ""bomba 2000 """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""bomba 200p """,0,1,0,1,1,0,1,1,12,5
