# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250401
# Fecha de finalización: 20250430
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Resultados para ""RETORNO """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""RGB 9 """,0,1,0,1,1,0,1,1,11,4
"Resultados para ""RING """,0,1,0,1,1,0,1,1,12,6
"Resultados para ""Rejilla """,0,2,0,1,1,0,1,2,22,10
"Resultados para ""Rejilla pileta """,0,1,0,1,1,0,1,1,12,3
"Resultados para ""Rejillas piscina """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Repueshos de clcina """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Repuesto electrodo """,0,1,0,1,0,0,1,1,30,3
"Resultados para ""Repuestos bomba """,0,2,0,1,0,0,1,2,89,8
"Resultados para ""Repuestos motor """,0,1,0,1,0,0,1,1,30,4
"Resultados para ""Resorte """,0,4,0,1,0,0,1,4,28,12
"Resultados para ""Respuesto """,0,1,0,1,0,0,1,1,20,3
"Resultados para ""Respuesto timer valvula ablandador """,0,1,0,1,0,0,1,1,10,4
"Resultados para ""Retorno """,0,4,0,1,1,0,1,4,28,11
"Resultados para ""Retorno hormigón aro desmontable """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""Retorno orientable """,0,1,0,1,0,0,1,1,13,4
"Resultados para ""Retornos """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""Retén """,0,2,0,1,0,0,1,2,13,10
"Resultados para ""Revendedor """,0,1,0,1,1,0,1,1,10,3
"Resultados para ""Revestimientos """,0,1,0,1,0,0,1,1,17,3
"Resultados para ""Rotor """,0,1,0,1,0,0,1,1,34,3
"Resultados para ""SACA HOJAS """,0.25,3,0,2,2,0,2,1.5,19,12
"Resultados para ""SACAHOJAS """,0,2,0,2,2,0,2,1,7,6
"Resultados para ""SELLO MECANICO """,0,2,0,2,1,0,2,1,2,6
"Resultados para ""SKIMER """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""SKIMMER """,0,1,0,1,0,0,1,1,26,3
"Resultados para ""SUCCION """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""SUPERLED """,0,3,0,3,1,0,3,1,12.666666666666666,10
"Resultados para ""Saca hoja profesional mango 32 """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Saca hojas """,0,1,0,1,0,0,1,1,19,6
"Resultados para ""Sacahijas """,0,1,0,1,0,0,1,1,6,4
"Resultados para ""Sacahojas """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Salto """,0,2,0,1,1,0,1,2,28,9
"Resultados para ""San Nicolás """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""Sello """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""Service """,0,1,0,1,0,0,1,1,21,4
"Resultados para ""Silla """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Skimer """,0,3,0,2,2,0,2,1.5,54,9
"Resultados para ""Skimer para cemento """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Skimmer """,0,8,0,6,1,0,6,1.3333333333333333,18.666666666666668,30
"Resultados para ""Slimmer """,0,2,0,1,1,0,1,2,9,9
"Resultados para ""Soplador """,0,1,0,1,0,0,1,1,18,3
"Resultados para ""Succionador """,0,3,0,1,1,0,1,3,15,11
"Resultados para ""Succión lateral """,0,1,0,1,0,0,1,1,23,3
"Resultados para ""TAPA SUCCION """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""TEST KIT """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""TH 01 110.0000.0 """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""TOMA DE FONDO """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""TOMA FONDO """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""TORNILLO """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""TRDUCCION PEGAR d50 """,0,1,0,1,1,0,1,1,58,5
"Resultados para ""TRIANGUL """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""TUBERIA """,0,8,0,1,1,0,1,8,102,27
"Resultados para ""TUERCA """,0,1,0,1,1,0,1,1,11,6
"Resultados para ""Tapa """,0,1,0,1,0,0,1,1,10,3
"Resultados para ""Tapa villa """,0,1,0,1,0,0,1,1,33,5
"Resultados para ""Tapon """,0,1,0,1,0,0,1,1,20,3
"Resultados para ""Tecla encendido """,0,2,0,1,0,0,1,2,25,9
"Resultados para ""Temporizador """,0,3,0,1,0,0,1,3,18,9
"Resultados para ""Tetornos """,0,1,0,1,0,0,1,1,20,4
"Resultados para ""Timer """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""Toma de fondo """,0,4,0,3,1,0,3,1.3333333333333333,28,15
"Resultados para ""Trampolin """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Transformador """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Trifasica """,0,1,0,1,0,0,1,1,23,3
"Resultados para ""UNION DOBLE """,0,1,0,1,1,0,1,1,7,6
"Resultados para ""Unión doble ABS """,0,1,0,1,1,0,1,1,23,4
"Resultados para ""V30 """,0,1,0,1,0,0,1,1,29,4
"Resultados para ""VC """,0,1,0,1,1,0,1,1,30,5
"Resultados para ""VC 10 """,0,1,0,1,1,0,1,1,8,4
"Resultados para ""VC 250 """,0,2,0,2,2,0,2,1,24,7
"Resultados para ""VC 30 """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""VC-20 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""VC-250 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""VC-30 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""VC-50 """,0,3,0,2,2,0,2,1.5,2.5,10
"Resultados para ""VC200 """,0,1,0,1,1,0,1,1,27,5
"Resultados para ""VEICO """,0,1,0,1,1,0,1,1,13,5
"Resultados para ""VL106011 """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""VULCANO CABEZAL """,0,1,0,1,1,0,1,1,14,5
"Resultados para ""VULCANO S 2000 """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Vc """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Vc 100 """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Vc-20 """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Vc30 """,0,2,0,1,1,0,1,2,17,7
"Resultados para ""Ventilador """,0,3,0,1,0,0,1,3,22,10
"Resultados para ""Vias """,0,1,0,1,0,0,1,1,24,5
"Resultados para ""Vulcanó en Cordoba """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""Vulvano Bae 075 """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Válvula """,0,1,0,1,0,0,1,1,27,5
"Resultados para ""ZUIPY """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""a13a4 """,0,2,0,1,1,0,1,2,21,8
"Resultados para ""abalndaror de agua """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""ablan """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""abland """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""ablandador """,0,13,0,12,12,0,12,1.0833333333333333,5,40
"Resultados para ""ablandadore """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""aceite """,0,1,0,1,0,0,1,1,24,4
"Resultados para ""acople """,0,6,0,6,3,0,6,1,32.833333333333336,26
"Resultados para ""acople barrefondo """,0,1,0,1,1,0,1,1,10,4
"Resultados para ""acople recto """,0,1,0,1,1,0,1,1,14,4
"Resultados para ""acoples """,0,1,0,1,1,0,1,1,26,5
"Resultados para ""adaptador """,0,1,0,1,0,0,1,1,9,5
"Resultados para ""adhesivo """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""air switch """,0,6,0,3,3,0,3,2,47.333333333333336,22
"Resultados para ""aire """,0,1,0,1,1,0,1,1,94,4
"Resultados para ""aireluces """,0,1,0,1,1,0,1,1,13,6
"Resultados para ""alguicida """,0,5,0,4,3,0,4,1.25,13.25,21
"Resultados para ""anclaje """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""anti bort """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""anti vort """,0,1,0,1,1,0,1,1,10,4
"Resultados para ""antracita """,0,2,0,2,2,0,2,1,4.5,9
"Resultados para ""antrasita """,0,1,0,1,1,0,1,1,10,5
"Resultados para ""api 40 """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""aro """,0,1,0,1,1,0,1,1,19,6
"Resultados para ""aro impeller """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""autocebante """,0,1,0,1,1,0,1,1,38,6
"Resultados para ""autocebante bae """,0,1,0,1,1,0,1,1,12,3
"Resultados para ""autodrenante bad """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""bac """,0,7,0,7,6,0,7,1,10,34
"Resultados para ""bac 150 """,0,1,0,1,1,0,1,1,68,4
"Resultados para ""bac 3 """,0,2,0,1,1,0,1,2,11,10
"Resultados para ""bac 3-3 """,0,1,0,1,1,0,1,1,18,5
"Resultados para ""bac 300-3 """,0,1,0,1,1,0,1,1,16,5
"Resultados para ""bac 33 """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""bae """,0,9,0,7,7,0,7,1.2857142857142858,9.714285714285714,36
"Resultados para ""bae 0.50 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""bae 075 """,0,2,0,1,1,0,1,2,28,6
"Resultados para ""bae 1hp """,0,1,0,1,1,0,1,1,13,6
"Resultados para ""bae-2 """,0,2,0,1,0,0,1,2,22,8
"Resultados para ""bae100 """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""bae50 """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""bap """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""bap 100 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""baranda """,0.3333333333333333,3,0,2,2,0,2,1.5,2.5,11
"Resultados para ""barre fondo """,0,4,0,4,4,0,4,1,25.25,23
"Resultados para ""barrefondo """,0,6,0,5,3,0,5,1.2,5.4,33
"Resultados para ""bas """,0,3,0,2,2,0,2,1.5,23,13
"Resultados para ""bas 0,50 """,0,1,0,1,0,0,1,1,8,6
"Resultados para ""bat100-2 """,0,1,0,1,0,0,1,1,0,3
"Resultados para ""bi """,0,1,0,1,0,0,1,1,106,5
"Resultados para ""bi pin """,0,1,0,1,0,0,1,1,12,3
"Resultados para ""bichero """,0,1,0,1,0,0,1,1,41,4
"Resultados para ""bolillero """,0,1,0,1,0,0,1,1,5,5
"Resultados para ""bolita """,0,1,0,1,1,0,1,1,24,6
"Resultados para ""bolsa de resina """,0,1,0,1,1,0,1,1,38,7
"Resultados para ""bomba """,0,12,0,10,9,0,10,1.2,46,46
"Resultados para ""bomba 075 """,0,2,0,2,1,1,2,1,0.5,10
"Resultados para ""bomba 3hp trifasica """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""bomba autocebante """,0.25,3,0,3,3,0,3,1,27.333333333333332,12
"Resultados para ""bomba autocebante 2 hp trifasica """,0.5,1,0,1,1,0,1,1,245,6
"Resultados para ""bomba autocebante 2hp """,0,1,0,1,1,0,1,1,21,4
"Resultados para ""bomba autodrenante 1hp """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""bomba bac """,0,2,0,2,2,0,2,1,3.5,6
"Resultados para ""bomba bac 200 monofasica """,0,1,0,1,0,0,1,1,29,5
"Resultados para ""bomba bac 33 """,0,1,0,1,1,0,1,1,18,3
"Resultados para ""bomba bae """,0,1,0,1,0,0,1,1,17,3
"Resultados para ""bomba bae 0,75 """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""bomba bae 0.50 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""bomba bae 0.75 """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""bomba bae 100 """,0,2,0,1,1,0,1,2,7,6
"Resultados para ""bomba bas 0,50 """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""bomba bat """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""bomba cartucho """,0,1,0,1,1,0,1,1,14,4
"Resultados para ""bomba centrifuga para psicina """,0,1,0,1,0,0,1,1,39,5
"Resultados para ""bomba de calor """,0,9,0,6,6,0,6,1.5,9.833333333333334,30
"Resultados para ""bomba de pie lava manos """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""bomba dosificadora """,0,1,0,1,0,0,1,1,6,4
"Resultados para ""bomba elevad """,0,1,0,1,1,0,1,1,18,3
"Resultados para ""bomba manual """,0,1,0,1,0,0,1,1,32,5
"Resultados para ""bomba para piscina """,0,1,0,1,0,0,1,1,35,4
"Resultados para ""bomba periferica """,0,1,0,1,1,0,1,1,46,7
"Resultados para ""bomba pileta """,0,1,0,1,1,0,1,1,10,3
"Resultados para ""bomba sopladora """,0,1,0,1,1,0,1,1,13,3
"Resultados para ""bomba sumergible """,0,1,0,1,1,0,1,1,30,4
"Resultados para ""bombabac 3-3 """,0,2,0,1,1,0,1,2,9,12
"Resultados para ""bombabac 300-3 """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""bombas """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""bombas de calor """,0,2,0,2,1,0,2,1,23.5,6
"Resultados para ""boquilla """,0,2,0,2,2,0,2,1,12,10
"Resultados para ""boquilla inoxidables """,0,1,0,1,0,0,1,1,181,5
"Resultados para ""boquillas inoxidables """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""boquillas punta pico de pato """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""boy a """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""boya """,0,2,0,2,2,0,2,1,3,6
"Resultados para ""boya anti sarro """,0,1,0,1,1,0,1,1,50,8
"Resultados para ""boya solar """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""br143 """,0,1,0,1,1,0,1,1,0,3
"Resultados para ""brida """,0,1,0,1,1,0,1,1,64,3
"Resultados para ""bsa """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""buje """,0,2,0,2,2,0,2,1,3.5,6
"Resultados para ""buje red 50 """,0,1,0,1,1,0,1,1,15,3
"Resultados para ""cabezal """,0,4,0,4,3,0,4,1,24.75,19
"Resultados para ""cabezal 6 vias vc 200 """,0,1,0,1,1,0,1,1,21,3
"Resultados para ""cabezal automatico """,0,1,0,1,0,0,1,1,9,4
"Resultados para ""cabezal marron """,0,1,0,1,0,0,1,1,158,4
"Resultados para ""cabezal vc30 """,0,1,0,1,1,0,1,1,18,3
"Resultados para ""cabina de bomba y filtro """,0,1,0,1,0,0,1,1,16,5
"Resultados para ""cable """,0,3,0,1,1,0,1,3,25,11
"Resultados para ""caja """,0,2,0,2,1,0,2,1,75,8
"Resultados para ""caja conexion """,0,1,0,1,1,0,1,1,31,6
"Resultados para ""caja de conexiones """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""caja de paso """,0,1,0,1,0,0,1,1,13,4
"Resultados para ""calefaccio """,0,1,0,1,1,0,1,1,14,6
"Resultados para ""calor """,0,3,0,2,1,0,2,1.5,22,12
"Resultados para ""camara de fondo """,0,2,0,2,2,0,2,1,15.5,11
"Resultados para ""canaasto """,0,1,0,1,1,0,1,1,26,3
"Resultados para ""canasta """,0,1,0,1,0,0,1,1,23,4
"Resultados para ""canasto """,0.16666666666666666,10,0,9,9,0,9,1.1111111111111112,14.88888888888889,37
"Resultados para ""canasto bae 100 """,0,1,0,1,0,0,1,1,18,3
"Resultados para ""canasto bomba """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""canasto skimmer """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""capacitor """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""capacitores 1capacitores 12,5 uf para bombas vulcano2,5 uf para bombas vulcano """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""capri """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""carbon """,0,1,0,1,1,0,1,1,10,5
"Resultados para ""carga """,0,7,0,5,5,0,5,1.4,14.2,29
"Resultados para ""carga filtr """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""carga filtrante """,0,10,0,7,4,3,7,1.4285714285714286,12.285714285714286,36
"Resultados para ""carga filtrante vc """,0.5,2,0,1,1,0,1,2,0,6
"Resultados para ""carga filtrante vc 3- """,0,5,0,1,1,0,1,5,48,26
"Resultados para ""cargas """,0,1,0,1,1,0,1,1,48,6
"Resultados para ""carro """,0,1,0,1,1,0,1,1,48,4
"Resultados para ""carros """,0.5,1,0,1,1,0,1,1,60,3
"Resultados para ""cartucho """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""cascada """,0,18,0,9,9,0,9,2,19,65
"Resultados para ""cascada plastica """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""cascada plastica 40cm """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""cascadas """,0,1,0,1,1,0,1,1,20,4
"Resultados para ""casilla """,0.3333333333333333,2,0,2,2,0,2,1,10.5,6
"Resultados para ""casilla completa """,0,1,0,1,0,0,1,1,17,5
"Resultados para ""catalogo """,0,2,0,2,1,0,2,1,16,10
"Resultados para ""caudali """,0,1,0,1,0,0,1,1,11,4
"Resultados para ""caudalimetro """,0,2,0,1,1,0,1,2,27,8
"Resultados para ""cañeria """,0,1,0,1,1,0,1,1,2,6
"Resultados para ""caños para piscina """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""centrifuga """,0,4,0,1,1,0,1,4,17,13
"Resultados para ""cepilla """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""cepillo """,0,1,0,1,1,0,1,1,20,5
"Resultados para ""cepillo curvo """,0,1,0,1,1,0,1,1,23,6
"Resultados para ""cepillo pared """,0,1,0,1,1,0,1,1,37,5
"Resultados para ""cepillocurvo """,0,1,0,1,1,0,1,1,2,6
"Resultados para ""cielo """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""clamp """,0,1,0,1,1,0,1,1,74,5
"Resultados para ""clamps """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""clarific """,0,1,0,1,1,0,1,1,13,5
"Resultados para ""clarificador """,0,4,0,4,4,0,4,1,6.75,20
"Resultados para ""climatizador """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""clorador """,0,2,0,2,1,0,2,1,9.5,12
"Resultados para ""cloro """,0,6,0,6,2,0,6,1,18.833333333333332,22
"Resultados para ""cobe """,0,1,0,1,1,0,1,1,63,3
"Resultados para ""cobertor de piscinas """,0,3,0,1,1,0,1,3,9,11
"Resultados para ""cod d50 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""codo """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""colector """,0,2,0,2,1,0,2,1,8,9
"Resultados para ""conector tanque """,0,1,0,1,1,0,1,1,29,3
"Resultados para ""conectores """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""conetor """,0,1,0,1,0,0,1,1,13,6
"Resultados para ""conexiones """,0,1,0,1,1,0,1,1,22,3
"Resultados para ""conjunto """,0,2,0,1,1,0,1,2,9,9
"Resultados para ""conjunto boquilla """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""conjunto cabezal """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""contacto """,0,2,0,1,0,0,1,2,9,7
"Resultados para ""controlador luces """,0,2,0,1,0,0,1,2,25,7
"Resultados para ""controladora """,0,2,0,1,1,0,1,2,86,13
"Resultados para ""cortina """,0,1,0,1,0,0,1,1,25,4
"Resultados para ""cuarzo """,0,3,0,2,2,0,2,1.5,10.5,9
"Resultados para ""cubierta """,0,1,0,1,0,0,1,1,21,4
"Resultados para ""cuello """,0,2,0,2,1,0,2,1,3.5,6
"Resultados para ""cuello skimmer """,0,2,0,1,0,0,1,2,10,10
"Resultados para ""cupla """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""cuplas """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""deflector """,0,1,0,1,1,0,1,1,19,5
"Resultados para ""deshu """,0,1,0,1,1,0,1,1,30,5
"Resultados para ""deshumidificador """,0,1,0,1,1,0,1,1,13,5
"Resultados para ""deshumifica """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""deshumificador """,0,3,0,1,1,0,1,3,7,9
"Resultados para ""deshumificadores """,0,1,0,1,1,0,1,1,39,4
"Resultados para ""desu """,0,1,0,1,1,0,1,1,10,6
"Resultados para ""dh """,0.3333333333333333,2,0,2,2,0,2,1,6.5,8
"Resultados para ""difusor """,0,3,0,2,1,0,2,1.5,14,12
"Resultados para ""dolphin """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""domotica """,0,1,0,1,0,0,1,1,8,5
"Resultados para ""dosador """,0,2,0,1,1,0,1,2,14,9
"Resultados para ""dosificador """,0,4,0,3,2,0,3,1.3333333333333333,26.333333333333332,13
"Resultados para ""ducha """,0,14,0,2,2,0,2,7,18.5,58
"Resultados para ""ducha palo """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""duchas """,0,1,0,1,1,0,1,1,17,6
"Resultados para ""ea100 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""easy """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""eg166 """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""electrob """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""electrobomba """,0,2,0,2,2,0,2,1,8.5,10
"Resultados para ""em 410 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""enrrollador """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""escalera """,0,11,0,8,6,0,8,1.375,14.875,38
"Resultados para ""escalera 2 peldaños """,0,1,0,1,1,0,1,1,21,3
"Resultados para ""escalera para piscina """,0,1,0,1,0,0,1,1,16,4
"Resultados para ""escaleras """,0,1,0,1,0,0,1,1,36,3
"Resultados para ""esferica """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""espiga """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""esquimer """,0,1,0,1,1,0,1,1,10,5
"Resultados para ""filtr """,0,2,0,1,1,0,1,2,12,8
"Resultados para ""filtro """,0,32,0,23,15,0,23,1.391304347826087,15.826086956521738,130
"Resultados para ""filtro 50 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""filtro VB """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""filtro agua """,0,1,0,1,0,0,1,1,40,4
"Resultados para ""filtro carbon """,0,1,0,1,1,0,1,1,45,3
"Resultados para ""filtro de soderia """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""filtro exterior """,0,1,0,1,0,0,1,1,24,3
"Resultados para ""filtro portatil """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""filtro portatil vc10 """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""filtro portatil vc20 """,0,2,0,1,1,0,1,2,10,9
"Resultados para ""filtro vc """,0,1,0,1,1,0,1,1,30,3
"Resultados para ""filtro vc 10 """,0,2,0,2,1,0,2,1,11,7
"Resultados para ""filtro vc 200 """,0,2,0,2,1,0,2,1,19,8
"Resultados para ""filtro vc 30 """,0,2,0,2,1,0,2,1,6.5,7
"Resultados para ""filtro vc 50 """,0,1,0,1,1,0,1,1,31,5
"Resultados para ""filtro vc-100 """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""filtro vc100 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""filtro vc250 """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""filtro-250 """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""filtros """,0,3,0,2,2,0,2,1.5,22.5,12
"Resultados para ""fondo """,0,4,0,3,3,0,3,1.3333333333333333,16,17
"Resultados para ""fuente """,0,2,0,2,1,0,2,1,13,7
"Resultados para ""fuente sellada """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""gabinete """,0,3,0,3,1,0,3,1,13,12
"Resultados para ""gamma """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""garantia """,0,2,0,1,0,0,1,2,11,7
"Resultados para ""goma cabezal """,0,1,0,1,1,0,1,1,15,6
"Resultados para ""hayward """,0,2,0,2,2,0,2,1,7,7
"Resultados para ""hb """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""hidro """,0,4,0,3,3,0,3,1.3333333333333333,5.666666666666667,20
"Resultados para ""hidrofle """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""hidroflex """,0,3,0,2,2,0,2,1.5,72,12
"Resultados para ""hidrojet """,0,2,0,1,1,0,1,2,16,10
"Resultados para ""hidromasa """,0,2,0,1,1,0,1,2,6,9
"Resultados para ""hidromasaje """,0,4,0,4,4,0,4,1,18,18
"Resultados para ""hidromasajeador """,0,4,0,2,2,0,2,2,4.5,11
"Resultados para ""hl-120 """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""horquera """,0,1,0,1,1,0,1,1,9,6
"Resultados para ""horqueta """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""hose """,0,2,0,1,0,0,1,2,11,9
"Resultados para ""hose non metalic """,0,1,0,1,0,0,1,1,14,6
"Resultados para ""https://vulcano-sa.com.ar/producto/luminaria-orientable-par56-300w-hormigon/ """,0,1,0,1,1,0,1,1,13,5
"Resultados para ""humif """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""impulsor """,0,3,0,2,2,0,2,1.5,45.5,16
"Resultados para ""interm """,0,1,0,1,1,0,1,1,10,6
"Resultados para ""inv """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""inve """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""inverter """,0,12,0,6,4,0,6,2,15.166666666666666,39
"Resultados para ""inverter 110 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""ion """,0.5,1,0,1,1,0,1,1,44,5
"Resultados para ""ionizador """,0,14,0,13,6,0,13,1.0769230769230769,21,47
"Resultados para ""ionizador solar """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""ionizadpr """,0,1,0,1,1,0,1,1,96,3
"Resultados para ""ionizadro solar """,0,1,0,1,0,0,1,1,17,4
"Resultados para ""jet """,0.25,3,0,3,3,0,3,1,12.666666666666666,12
"Resultados para ""jets """,0,3,0,3,1,0,3,1,19,11
"Resultados para ""junta cabezal """,0,1,0,1,1,0,1,1,10,5
"Resultados para ""juntas y oring vc30 """,0,4,0,1,1,0,1,4,132,19
"Resultados para ""kit """,0,2,0,2,2,0,2,1,7,8
"Resultados para ""kit analizador """,0,1,0,1,1,0,1,1,9,5
"Resultados para ""kit carga aceite """,0,1,0,1,0,0,1,1,9,6
"Resultados para ""kit limpia fondo con barral """,0,2,0,1,1,0,1,2,23,9
"Resultados para ""kit limpiafondo """,0,1,0,1,0,0,1,1,29,6
"Resultados para ""kit limpiafondo portatiñ """,0,1,0,1,1,0,1,1,0,3
"Resultados para ""kit limpiaforuedasndo """,0,1,0,1,0,0,1,1,1715,4
"Resultados para ""kit quimicos de medicion """,0,1,0,1,0,0,1,1,35,5
"Resultados para ""klasic """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""la rejilla del esquimer """,0,1,0,1,1,0,1,1,24,3
"Resultados para ""laborato """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""laboratorio """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""lamina """,0,1,0,1,1,0,1,1,14,5
"Resultados para ""lavadora de quinua """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""led """,0,4,0,3,3,0,3,1.3333333333333333,15.333333333333334,20
"Resultados para ""led adozar """,0,1,0,1,0,0,1,1,14,3
"Resultados para ""limpia fondo """,0,7,0,6,4,0,6,1.1666666666666667,30.166666666666668,31
